path,species,health,joint_label,group_id,split
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(119).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_a7a2d48842db9e8b2a254b666bb46b546d7748977f54644142644b7b1a6ff067,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_increased_16.png,papaya,anthracnose,Papaya_Anthracnose,phash_e5389ac7ce9a68693386c73e98584da196d6334c273965b692db9c6cc9cc25b4,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(267).png,papaya,anthracnose,Papaya_Anthracnose,phash_eb5494ad9d6a6314ccce9261999c66d24a31b46e999b64a54b7636cd95326e99,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_decreased_33.png,papaya,anthracnose,Papaya_Anthracnose,phash_b933c791ccce38e6c7621f19713918c6c6993ceee760391bc39b3c38c2c71866,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_decreased_27.png,papaya,anthracnose,Papaya_Anthracnose,phash_be09383399f44e694bb1a1c4c6ce4332a744cf0fde2f8e1d691b74b8b2393364,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(230).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_c25f8db43549e2caad2d41932fa4b47e25719aed83c06e0dda1154a721f79b4b,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(226).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_d6ccc575494944eeb173ed82fdaf19cd1954db9cc6fca3a925f8248ac1986910,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(158).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_8f4ecc896411423a695f4cee26f2556356d837282a98a1487771ed794baf4eb6,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(334).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_9330cdc760c6a30c61bbe391a74d52f62362f0f6b0c1116f61f6f624b6fc2764,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(271).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_bd528754ad1ea960095a195f4b4a4f5b3a767ce6478cce1dd8331396654f7450,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(206).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_a3bde11e063f14b180a7e215f5519c02fa8bdf7e4aef98f21953da13c3e15830,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(85).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_ad6dda5ad09a652595b13d259d0ee2626be8be84b42ab02c6d2a5b0b49eb497e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(343).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_839bc478db63696d94676ccba2045ba28824749e283b62dbed7d12366e9b0abd,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(251).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_89e88d3e9c3d81e482e69f67d1a252ce527ec9c879a1eb1761187a3ce9dcab10,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(314).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_ac44f517d1ec57f25d2059d7478d8f3c1dfe11d100a302139f437954dac957ac,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(197).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_e6b2b18ce467295da97e0c92569d96a439a6ed6b6d495a495ab2e2122dc4556d,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(178).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_99ddef4ee815cac1cc11c44530431ac5f850b8719f719f9597179cdaad8af087,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(247).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_f085e94722530294fc21d8a5c05a0913726ec02f9adf7bf142dd76f4ddb3eb30,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_decreased_31.png,papaya,anthracnose,Papaya_Anthracnose,phash_b833e270d3cc9b334c9c1e9bd3c94c2c67e19e7ec7336431c7193273c6672248,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_decreased_25.png,papaya,anthracnose,Papaya_Anthracnose,phash_b61fc9a4c3713c4f667670d8870f938c1c36cdccccf3c71f60e4333c1b831998,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(302).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_9c9b9b2f83a4ce9baa84d746e6c84f513f327522428de6139e323b61638d95b4,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_decreased_19.png,papaya,anthracnose,Papaya_Anthracnose,phash_e6c469639c6396bc939c5acc6cc7b9722dc8732946b1e4a5a7776392d88e9061,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_increased_14.png,papaya,anthracnose,Papaya_Anthracnose,phash_b39b33269934cc9966589264cce79936333331d931cc333c3319cdb4ccd9c739,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(181).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_964240ce6878aba98d2f4fe0f53c44073efeb7fc800429767d7727b01334acb3,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_increased_28.png,papaya,anthracnose,Papaya_Anthracnose,phash_fe9053aed478a5d6d05d3ca73bc82d63392c787bcb4be258c352235a3e943a04,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(93).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_addafb4ca5b1953333a3f09626c23e4a12d643aee32d63decf0f440983d82726,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(210).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_aa8383714c979d9298344cdfbac4dac5bb9793f4192c971e9559ac093e5d5960,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(355).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_a232c00878903c69de660ff221fd5a3fe61681e899aa6572323c9d8f5bf33a57,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(139).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_a54cd81a5258365ef8dde012e0f8dda6980ece5b6a6c6a4f3f0bf463a4a196a6,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(284).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_ee0eacee7740ce564446de16b0e7200dd9fd318d1fbb17a6fc1881c01f319ce1,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(142).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_93af905fd8546dab16d50ac12d0796d64b563530b3195b5651bad5ab0ab39af0,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(50).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_de66d4335b086e1f6b3f920e7537096d213bbdb4dc9f04473a1714ca011ec70e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_increased_29.png,papaya,anthracnose,Papaya_Anthracnose,phash_b76ec091f3fff648812000ffdf903f810fbe0021f80190ff99ff21c73fc04fc0,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_increased_15.png,papaya,anthracnose,Papaya_Anthracnose,phash_e3dbc932926d94862c3c38d3c3936b3d68345b48ca63a5a9b4c9f49ecab43bb0,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(6).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_cceed8971c75d23340aa1ebcee979bf89289c8e9c251538b1f841c57167b13d0,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(115).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_c2993f69fc2f85eeae05f02e05bb36d2684f86f51f16f05afd499686006e14b0,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_decreased_18.png,papaya,anthracnose,Papaya_Anthracnose,phash_cba5a59a94da5a252536b25b496da5ae66959da69b52da4ba56952d493252536,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_decreased_24.png,papaya,anthracnose,Papaya_Anthracnose,phash_bf94cb6dc11b9ed2c36b7c014fe40cf20f1023f93c0c70c21a793b82f9716ccf,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose_decreased_30.png,papaya,anthracnose,Papaya_Anthracnose,phash_ea829f1d4c27e917c53e96bb6a9de952f48416d092482b6e25a55692b64beb49,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(46).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_b42c08bb46f5fe15c8d892e06b962d3060dbf7daae2a0a32c15be75b94653666,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(292).png,papaya,anthracnose,Papaya_Anthracnose,phash_b4b099cbcb0c6cb6324b66cd393693cfc9909e69e4cec66431c363969a79318e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(103).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_e8e6af31ef385018d0f299a8bdb99596da93d684f3209321b2323a93dad5b645,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(11).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_e447700d5a27ec27b436dbb83f5a6060e4b4f276c33e98f113e0459bed2c027e,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(338).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_db0360cebc0b277318ccb38714f18f1552258c9d96e5af655dca4e8e659c2f29,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(292).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_c4b2c261f9f8fd26849174bdd5b746db1b45c79216bd1856ca482d295e1e70b2,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Anthracnose/Anthracnose(154).jpg,papaya,anthracnose,Papaya_Anthracnose,phash_99878a1f16e6963ee731fda27f28c9e11f8d3add931988d10e7e222844af24d1,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(140).jpg,papaya,healthy,Papaya_Healthy,phash_b063cec83993ba736e5e69ce7ba1287675cc3cbb45e6a2b21607e5c3384230a9,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Screenshot 2024-10-28 192720_rotated_90.png,papaya,healthy,Papaya_Healthy,phash_e38adf2a9e3939539456a615b596329da5b5b35c2d234b31626b8d62c6cc49b4,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_194.png,papaya,healthy,Papaya_Healthy,phash_eeaa86d385d579859b20683e763687c422d9d8eb5d099e39a1b477138d646ae2,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_180.png,papaya,healthy,Papaya_Healthy,phash_aa6d39d6d1dcf668199ad48ace290995a49a4f394f94a1d7cef84e60f0335c4c,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_157.png,papaya,healthy,Papaya_Healthy,phash_bd293497f6007c02921f0df5ca126febc3fae629d0b4d24301dfd65292d2c2fa,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_143.png,papaya,healthy,Papaya_Healthy,phash_eebb7cab9464c450c6509dc483dfc2d95b09d98ad08bfb2d39a105cb516db934,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(117).jpg,papaya,healthy,Papaya_Healthy,phash_da15bdab56975c4ca9b1a44435edb8118d5b9d3c8879b9af1b0ad09ae1d0cda8,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(228).jpg,papaya,healthy,Papaya_Healthy,phash_add4961052d1294f27acea96e8aaeafde2bac06d03b9d17c7216545c7efa1244,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_18.png,papaya,healthy,Papaya_Healthy,phash_96b4e4ad31728edab1ad4c611f9860d407aa5bb4f1634eb933764395341e6b55,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(101).jpg,papaya,healthy,Papaya_Healthy,phash_8ce4e67a820282f1718c45402c3b348c32f4be529f6ef1ad7ab50b76e9be3b9a,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_30.png,papaya,healthy,Papaya_Healthy,phash_af57b4a3d00721df9529c6f48f2112dcd1f069d2e095885e9c1b5b9609a6b7a7,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_143950.jpg,papaya,healthy,Papaya_Healthy,phash_eebb7cab9464c450c6509dc483dfc2d95b09d98ad08bfb2d39a105cb516db934,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_24.png,papaya,healthy,Papaya_Healthy,phash_bfb24c1df14544b8c11f85e997a88b91de81d2158a5f9e7eda50145290bbabf1,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Screenshot 2024-10-28 192118_rotated_90.png,papaya,healthy,Papaya_Healthy,phash_ffff9517c008dc308c0d38fe9fe36a0495f96384f418423b9c3747c2b88245fd,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_144226.jpg,papaya,healthy,Papaya_Healthy,phash_bc93c139d1f00f39c96f361b97c36a12d25a25a56c3e62d22d86b1e34b71d278,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_209.png,papaya,healthy,Papaya_Healthy,phash_fbec8c2280050f7dc79a6a691fbb70468976a1ffd864d20986d9171c1edaa536,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_221.png,papaya,healthy,Papaya_Healthy,phash_bc3ed36097c6da5bcbc4b483c90f6ada8d8d2d2992d270929f0f2d035b69e0f0,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_235.png,papaya,healthy,Papaya_Healthy,phash_bba76e17b404dfa0c1d1966080f885f0c1d9705b5aea689b5a995aa73dbbad82,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(156).jpg,papaya,healthy,Papaya_Healthy,phash_99c8ef62a900ac22ad93355a140b554957d75adf5ab44ac62bf2aa78253af5e3,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_144142_1.jpg,papaya,healthy,Papaya_Healthy,phash_eeabe619855539c51be8d92e7a2e953225d6a255e0e25e680e7fe8cf560885c4,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_234.png,papaya,healthy,Papaya_Healthy,phash_baa66757b506cea0d55dd62080fdb57cc0d9945f5aea681f5ac85a853499be80,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_144107_1.jpg,papaya,healthy,Papaya_Healthy,phash_fea9939a807519f4dd286e80559ae2cdb090e56c1b37ea095aa215d3e83fbe98,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_220.png,papaya,healthy,Papaya_Healthy,phash_bc3cc36097c2ca5bcec4b58bc9cc7ada8d8d3179d2d232321f0f6961c278b472,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/b30f5725-778c-4bda-b078-17accc78577f_rotated_135 - Copy.png,papaya,healthy,Papaya_Healthy,phash_b173ccc3978c393c6c39b2b36ce3494f918c84b0b3329e78652769c66cd8959d,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_208.png,papaya,healthy,Papaya_Healthy,phash_fefad96480059fdac151669b3aea650418f6ad74e9845269c59a07fb3e587036,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(204).jpg,papaya,healthy,Papaya_Healthy,phash_bcfec220107f3f9ca62631863c61a8e229e18d01fb10e3c6efc32d79bad3c3d1,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(26).jpg,papaya,healthy,Papaya_Healthy,phash_e96c289d0f1334a0746d109270cdf25483524f0abf70edfbbfc5fa0aaf6d6920,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_143951.jpg,papaya,healthy,Papaya_Healthy,phash_eeb93ebf9432c458e65895f685dfc24d4b88598ad2c9fb05bb9005c901edd194,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_25.png,papaya,healthy,Papaya_Healthy,phash_c00053eb0ea94fbad9f3d82201c1b5c4deeecd28eb991c78a1d07d93459f1fd2,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_31.png,papaya,healthy,Papaya_Healthy,phash_8d6375b9a5872f71f738a9a7ea189586f86092903d4270997ab52f52bf231835,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_143945.jpg,papaya,healthy,Papaya_Healthy,phash_bbaa3ca69435a159cca0d2ab43cb0ff276006c4d3d35316c11fd13bc784af99b,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(71).jpg,papaya,healthy,Papaya_Healthy,phash_8ecfc41543faad17f489d01e64fdf74a09276dba644183ab153e3498117c1f93,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_19.png,papaya,healthy,Papaya_Healthy,phash_fb8be38ee38001fc787bb8403cff1057e03f5f81d07d09f3f02a8ff08618c057,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_143038.jpg,papaya,healthy,Papaya_Healthy,phash_afed3c50d0098db9d295c8dd84f6f4c9dc29d0db815b8592fae10fb285f1a162,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_143010.jpg,papaya,healthy,Papaya_Healthy,phash_bff8d90ed05993bcc9774b8881e513b4c2d1e2d8e5a0657b64dde0369907660b,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(195).jpg,papaya,healthy,Papaya_Healthy,phash_b969f12e6d23c6c5d8681d1e4f18f669e3d2be927a98e19e1d2a9c2780423a7c,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_142.png,papaya,healthy,Papaya_Healthy,phash_eebb7cab9464c450c6509dc483dfc2d95b09d98ad08bfb2d39a105cb516db934,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(88).jpg,papaya,healthy,Papaya_Healthy,phash_ed256ad6939295abb66b3664da9596d9b24cda524b5b626e6568c929c9192525,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG20241024101153.png,papaya,healthy,Papaya_Healthy,phash_ad4c20c08081460cd7f49f2f2b2b4b627d7293f384b535b75df3694aa35a865f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_156.png,papaya,healthy,Papaya_Healthy,phash_eaa6bcfbf06434c38c54f8e207ee0ad8cae3571e98e1c2898417b7c8af53409f,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(67).jpg,papaya,healthy,Papaya_Healthy,phash_9b6976da7a91a15b6729ce62f9cb43191b775a26c350072b9da8912998a5cb95,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_144345_2.jpg,papaya,healthy,Papaya_Healthy,phash_eb94f4a1c1a61e709d62e03accb687d68e954a1cc6bc5aa6ad0383e9cab8df0e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_181.png,papaya,healthy,Papaya_Healthy,phash_aa6d3996d1dcf669999ad488ce390995e49a4f394dd4e3d7ce684020f0535e6c,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_140445.jpg,papaya,healthy,Papaya_Healthy,phash_bbdf3d88d502938f88fdc02300cf4e77ef62a5c24e3048200dbb9f3df91ca53a,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_195.png,papaya,healthy,Papaya_Healthy,phash_eebb661b855539c51be8d92e7a2f972627d4a255c0e256e81e5de8cf72089504,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(183).jpg,papaya,healthy,Papaya_Healthy,phash_cf9c4b7930c6523c29ddb2fad64fd42d4cbd2c5200cba794b40ed1a0eb47a46b,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/a06feff1-239d-451c-b91b-e5f793a4b8fd_rotated_360.png,papaya,healthy,Papaya_Healthy,phash_fbee6eb39403f943c5b596f8ca42d884ce7c8bc31e0e3052859b648c6a3529d7,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(30).jpg,papaya,healthy,Papaya_Healthy,phash_fbc7b11768031aa792dabf6ee06c85d497dac30c403e41fa0cc47d123c2e26bf,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(212).jpg,papaya,healthy,Papaya_Healthy,phash_89879cd94ae6823c8e6379ce2d83de0c0a3795c6d53a52f2cb595de4a98c0dab,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_144353.jpg,papaya,healthy,Papaya_Healthy,phash_fea098598557d5bad2ef25857f026a682d91527be1d99e45c03d8524958357ea,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_144345.jpg,papaya,healthy,Papaya_Healthy,phash_e9d6f0a5c5a61e309da2e02aceb787d2cc106a06c2be5aa68d03a1f5cabcfd2e,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(47).jpg,papaya,healthy,Papaya_Healthy,phash_8cdfc900a71b3d3970b203df33606b872f1c6f127f12f503f83fa25c858cc6d4,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_183.png,papaya,healthy,Papaya_Healthy,phash_abdf336dd512319ad12bdc924b45cd320ed8ef7b88d400c9f42b9854ee1f2e24,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_197.png,papaya,healthy,Papaya_Healthy,phash_eeabe619855539c59be8d92e7a2e953423d4a217c0e25e498e7f608a9708add5,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(10).jpg,papaya,healthy,Papaya_Healthy,phash_8c629a0e217d172376f912654bb5be5ab47ad6978a38d4d3d40da6be839d051a,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_168.png,papaya,healthy,Papaya_Healthy,phash_bef9f22d94d8e409c98042d98df8a57ac3de429f89e7ef52c8434db1d1a30253,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_140.png,papaya,healthy,Papaya_Healthy,phash_bbaa3ca69435a159cca0d2ab43cb0ff276006c4d3d35316c11fd13bc784af99b,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_154.png,papaya,healthy,Papaya_Healthy,phash_aaf73c9bf43474ba8468e9f206eb423eea714b045468ca64ca0df4f297ec8527,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_144033.jpg,papaya,healthy,Papaya_Healthy,phash_fbb866e6801770739f669a354ae28fa6d993c4cba99ff8d055080ffc4ac85501,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(224).jpg,papaya,healthy,Papaya_Healthy,phash_e6c46bb69b592650a52694c994926b23696bcd6694ed949b32933367ed6ccd28,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_27.png,papaya,healthy,Papaya_Healthy,phash_ebee04afb642dba4a83f8bd33e001a75a5d1d54cd7e6af972ec8a940e0614343,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_143953.jpg,papaya,healthy,Papaya_Healthy,phash_aaa63688d540e1458059c87458efdcee79f40991b52e7f928f996b3253c3466f,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_33.png,papaya,healthy,Papaya_Healthy,phash_afad4201d1c6b77399420c621ad39a9fc58df588f5a890e905772d49fd4e396a,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG_20240114_144219.jpg,papaya,healthy,Papaya_Healthy,phash_bc3ed36097c6da5bcbc4b483c90f6ada8d8d2d2992d270929f0f2d035b69e0f0,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(1).jpg,papaya,healthy,Papaya_Healthy,phash_8b91fa4f4c68c5f00ce07d833c163cdaa0ede4a8f6e13e5521de768afc2cac54,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG20241024101536_rotated_90.png,papaya,healthy,Papaya_Healthy,phash_b63e3e18c3ccc1a73d811f7132da749ccf24c3639cc49667e063699836b413f3,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(51).jpg,papaya,healthy,Papaya_Healthy,phash_9d7396167866e94ad4bce8f62d39b831ff52f92be787f0081149155d10e85855,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_236.png,papaya,healthy,Papaya_Healthy,phash_b092c9e379f23c62d9e48c708d1d927dc7881e1f526c5383d61d5362ce1be279,train
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/IMG20241024095452.png,papaya,healthy,Papaya_Healthy,phash_b0d2cf0dcf6d34f249a633cb9e4b8b2cc8d1c7323c183063e3cf2d3e1c38c3c3,val
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Anthracnose_increased_222.png,papaya,healthy,Papaya_Healthy,phash_bc93c139d1f00f39c96f361b97c36a12d25a25a56c3e62d22d86b1e34b71d278,test
/Users/alimran/Desktop/CSE499A/Combined Dataset/Papaya_Healthy/Healthy(121).jpg,papaya,healthy,Papaya_Healthy,phash_8926359829d5fb2435aaba15564cf1e152971f557ba656550da8c1d38b9749da,train
